email_text,intent,urgency,order_id,product
Order 52500 shows partial delivery — monitor arrived but not cables. Fix pls.,delivery_issue,medium,52500,monitor
Are there 4K monitors in stock SKU 4K-77? Need two for design team.,availability,,,monitor
"Keyboard backlight broken after first use, order 80808. Very upset overall.",complaints,,,keyboard
"We received an invoice for order 60060 we already paid — pls rectify, amount 300.",credit_and_collections,,60060,
"Invoice needed for order 24444 covering April-May 2026, tax deadline soon.",invoice_request,high,24444,
"Need to change PO on order 99000 to PO-7722, pls update order 99000.",order_modification_request,low,99000,
Status on 31300? The cables are needed for tomorrow's install and no update given.,order_status,,31300,cables
"Quote for 100 keyboards and 50 mice pls, also include shipping to CA.",pricing,medium,,keyboard
"Pricing & availability for SKU MN-222 qty 25, urgent for store opening.",pricing_and_availability,high,,
Where can I get the API integration guide for the software license version 3.0?,product_docs,,,software license
"Sales rep for UK pls, we're 150 people and want to discuss custom contracts.",sales_reps,medium,,
"Vendor registration enquiry: ElectroHub, retailer, region: Singapore.",vendor_registration,,,
"Return order 21200 — tablet has software not matching spec sheet, need return.",return_request,,21200,tablet
"Refund order 57575 amount 350.00 — unit DOA, please process refund quick.",refund_request,,57575,
"Monitor HDMI port dead after first connection, tech support required, thanks.",technical_support,high,,monitor
"Is this where I ask about catering menus? Not buying, just asking for contact.",out_of_scope,,,
"Order 70700 was scheduled and never picked up, courier delay — pls escalate.",delivery_issue,high,70700,
Availability: SKU TL-101 routers? Need 15 units for branch upgrade.,availability,,,router
"Laptop keyboard keys sticking after a spill, product poorly sealed, upset.",complaints,,,laptop
"We received a collections email for order 32323 but we have a dispute open, pls stop.",credit_and_collections,,32323,
Could you send invoice for order 18181 covering Q3 2025? Need for audit.,invoice_request,high,18181,
Need to change delivery address for order 22222 — new address provided in thread.,order_modification_request,medium,22222,
Order 44444 status? It said dispatched but tracking shows stuck in transit for days.,order_status,,44444,
Price for 10 server racks? Include assembly and installation costs pls.,pricing,medium,,server rack
Need pricing + availability for SKU CB-300 qty 300 — long lead ok but need confirmation.,pricing_and_availability,low,,
Can you send maintenance manual for printer model PRX-5 version 5.0?,product_docs,,,printer
"Sales rep for LATAM please, mid-size company of 220, interested in reseller program.",sales_reps,medium,,
"Vendor registration: CircuitWorks, manufacturer, region: Japan. How to proceed?",vendor_registration,,,
"Return request order 50050 — software license wrong edition, want return.",return_request,,50050,software license
Refund for order 61616 amount 75.00 — returned item but refund not processed.,refund_request,,61616,
"Router rsa token auth failing after update, can't get into admin. Need urgent support.",technical_support,high,,router
"Asking about pet adoption events — not related to orders, sry for randomness.",out_of_scope,,,
"Order 81818 shows damaged packaging and missing screws, need replacement parts.",delivery_issue,medium,81818,monitor
Are the tablets TAB-X available? need 9 pcs for training next month.,availability,,,tablet
"Printer arrived with wrong voltage plug and fried the unit, totally pissed off.",complaints,,,printer
"We were charged interest fees on order 98989, this shouldn't happen — pls refund.",credit_and_collections,,98989,
Invoice request for order 17171 for Jan 2025 — need it for accounting review.,invoice_request,medium,17171,
"Please update order 70701 to include expedited handling, order id 70701.",order_modification_request,high,70701,
"Order 23200 status — ordered monitor stand and still waiting weeks later, pls update.",order_status,,23200,monitor
Pricing for 3 software licenses and support plan? Need cost breakdown quick.,pricing,high,,software license
Pricing & availability for SKU KB-777 qty 40 urgent for event next week.,pricing_and_availability,high,,
"Looking for troubleshooting guide for keyboard firmware update v1.4, send pls.",product_docs,,,keyboard
"Sales rep in Southeast Asia pls contact — company size 500, looking for partner program.",sales_reps,medium,,
"Vendor registration: MacroTech, supplier, region: Brazil. What's the onboarding time?",vendor_registration,,,
Returned order 41414 but still no confirmation and want to return printer — order 41414.,return_request,,41414,printer
Refund request for order 23234 amount 420.00 — item arrived faulty and used.,refund_request,,23234,
"Monitor drivers crash on startup, windows reports driver stop code, pls assist urgently.",technical_support,high,,monitor
Random non-related: do you host music events? asking for community group.,out_of_scope,,,
"Order 66666 shows delivered to wrong address, neighbor has it but we need it back.",delivery_issue,high,66666,
Is SKU LK-1010 in stock? Need 75 units for rollout next quarter.,availability,,,keyboard
"The tablet touchscreen is unresponsive after one day, very frustrated with quality.",complaints,,,tablet
"Collections call received for order 12345 but invoice disputed, please hold actions.",credit_and_collections,,12345,
"Need invoice for order 90900 for fiscal year 2026, urgent for compliance.",invoice_request,high,90900,
Change delivery instructions on 80080 to leave at reception instead of dock.,order_modification_request,low,80080,
Order 10010 status? Purchased cables and havent got any shipping email yet.,order_status,,10010,cables
"Quote for 5 printers and 10 cartridges please, need procurement approval next week.",pricing,medium,,printer
"Pricing & availability for SKU SV-001 qty 1000 — bulk distro, lead times important.",pricing_and_availability,low,,
Can you send the spec sheet for the server rack weight limits v6? Need to review.,product_docs,,,server rack
"Sales rep contact: region Canada, we're 90 people and want reseller agreement details.",sales_reps,medium,,
"Vendor registration: ByteLine, OEM, region: Mexico. How do we start onboarding?",vendor_registration,,,
"Return order 28282 — keyboard layout wrong (uk vs us), want exchange.",return_request,,28282,keyboard
Refund for order 70707 amount 99.99 — wrong color shipped and they wont replace it.,refund_request,,70707,
"Laptop camera not detected by OS after update, need help troubleshooting pls.",technical_support,medium,,laptop
"Asking about social events — not related to support, sorry to bother.",out_of_scope,,,
"Order 36363 delayed with no notice, shipping says exception — urgent for install.",delivery_issue,high,36363,
Are there tablets TAB-900 in stock? Need 30 for classroom use next month.,availability,,,tablet
"My cables arrived short and useless for setup, very annoyed with QA.",complaints,,,cables
"We got a past due notice for order 45454 but payment was mailed, need confirmation.",credit_and_collections,,45454,
"Invoice pls for order 60000 for May 2026, we need it for our books.",invoice_request,medium,60000,
"Change rush delivery on order 12111 to standard, customer requested delay.",order_modification_request,low,12111,
"Order 20202 status? The software license key hasn't arrived in email, ordered yesterday.",order_status,,20202,software license
Price for 15 monitors and mounting kits? Need full quote including VAT.,pricing,medium,,monitor
Need pricing+availability for SKU LP-88 qty 8 urgent for demo next week.,pricing_and_availability,high,,
"User manual for tablet TAB-4 firmware 2.1 missing payment section, pls resend.",product_docs,,,tablet
"Sales rep request for Midwest US, company size 120, urgent for procurement cycle.",sales_reps,high,,
"Vendor registration: AlphaSupply, wholesaler, region: Scandinavia. Need vendor form.",vendor_registration,,,
"Return request for order 90901 — monitor has dead pixel cluster, want return.",return_request,,90901,monitor
Refund pls for order 82828 amount 19.99 — cancelled item but still charged.,refund_request,,82828,
"Keyboard firmware update failed, device bricked. Need tech support urgently.",technical_support,high,,keyboard
"Not related: asking if you donate to schools, pls let me know your CSR programs.",out_of_scope,,,
"Order 25252 delivered but screen protector missing, hinges loose. Not good.",delivery_issue,medium,25252,tablet
Is SKU PX-300 available? Need 60 units for deployment next month.,availability,,,printer
"Monitor power supply burned smell after plugging in, extremely unsafe, complaint.",complaints,,,monitor
"We received a collections email but invoice 78787 is disputed, stop collection action pls.",credit_and_collections,,78787,
"Please send invoice for order 32300 for Q4 2025, we need for quarterly close.",invoice_request,high,32300,
"I need to change address on order 50505 to new warehouse, pls confirm change.",order_modification_request,medium,50505,
Order 70709 status? It contained cables needed for critical networking today.,order_status,,70709,cables
How much for 2 server racks plus assembly? Include shipping estimate pls.,pricing,medium,,server rack
